Pixel-X	Pixel-Y	Longitude	Latitude	rhos_492	rhos_559	rhos_665	rhos_739	rhos_833	rhos_1610	l2_negatives	lon	lat	ndvi	fdi	virtual_red	virtual_green	virtual_blue
427.5	584.5	-2.5618553161621094	56.18549728393555	0.036959432	0.031194475	0.021571847	0.02380215	0.022945968	0.011037314	0	-2.5618553	56.185497	0.030866783	0.02183686	0.021571847	0.031194475	0.036959432
428.5	584.5	-2.5616941452026367	56.18549728393555	0.035940025	0.02993951	0.022259768	0.02380215	0.02384588	0.012773749	0	-2.5616941	56.185497	0.03440167	0.019649776	0.022259768	0.02993951	0.035940025
429.5	584.5	-2.561532974243164	56.18549728393555	0.03568512	0.030818025	0.02122786	0.02380215	0.02542058	0.012773749	0	-2.561533	56.185497	0.08987909	0.021224476	0.02122786	0.030818025	0.03568512
430.5	584.5	-2.5613718032836914	56.18549728393555	0.035175264	0.031570897	0.021342527	0.027532605	0.026207866	0.013386597	0	-2.5613718	56.185497	0.102319635	0.02382372	0.021342527	0.031570897	0.035175264
431.5	584.5	-2.561210870742798	56.18549346923828	0.03236978	0.031947307	0.021457188	0.027532605	0.026770186	0.013386597	0	-2.5612109	56.185493	0.1101656	0.024386039	0.021457188	0.031947307	0.03236978
432.5	584.5	-2.561049699783325	56.18549346923828	0.033772808	0.031319957	0.022489067	0.025724059	0.02744494	0.015122965	0	-2.5610497	56.185493	0.099248454	0.02056727	0.022489067	0.031319957	0.033772808
433.5	584.5	-2.5608885288238525	56.18549346923828	0.03326268	0.032072764	0.022832999	0.025724059	0.031267937	0.015122965	0	-2.5608885	56.185493	0.15591113	0.024390267	0.022832999	0.032072764	0.03326268
493.5	584.5	-2.551222085952759	56.18545913696289	0.056146156	0.05997381	0.047900908	0.08389572	0.054520845	0.040039293	0	-2.551222	56.18546	0.0646341	0.048592106	0.047900908	0.05997381	0.056146156
494.5	584.5	-2.5510611534118652	56.18545913696289	0.03797855	0.041974444	0.030853938	0.05056473	0.03475271	0.01971898	0	-2.5510612	56.18546	0.059426498	0.039024867	0.030853938	0.041974444	0.03797855
495.5	584.5	-2.5508999824523926	56.18545913696289	0.033007592	0.033327203	0.02122786	0.05056473	0.026657721	0.01971898	0	-2.5509	56.18546	0.11339238	0.030929878	0.02122786	0.033327203	0.033007592
496.5	584.5	-2.55073881149292	56.18545913696289	0.03453786	0.033578053	0.021801163	0.0364578	0.02699511	0.01481655	0	-2.5507388	56.18546	0.10644147	0.029010642	0.021801163	0.033578053	0.03453786
497.5	584.5	-2.5505778789520264	56.185455322265625	0.034792837	0.032198217	0.023291545	0.0364578	0.02564552	0.01481655	0	-2.5505779	56.185455	0.0481021	0.027661053	0.023291545	0.032198217	0.034792837
498.5	584.5	-2.5504167079925537	56.185455322265625	0.036194902	0.03483212	0.023864703	0.03148773	0.026207866	0.013795159	0	-2.5504167	56.185455	0.04679534	0.026173595	0.023864703	0.03483212	0.036194902
499.5	584.5	-2.550255537033081	56.185455322265625	0.03848799	0.03270002	0.023979325	0.03148773	0.025533056	0.013795159	0	-2.5502555	56.185455	0.031380657	0.025498785	0.023979325	0.03270002	0.03848799
500.5	584.5	-2.5500943660736084	56.185455322265625	0.034792837	0.032574575	0.023635445	0.021766806	0.02485821	0.012467325	0	-2.5500944	56.185455	0.02521495	0.019623816	0.023635445	0.032574575	0.034792837
501.5	584.5	-2.549933433532715	56.185455322265625	0.036959432	0.033201773	0.022489067	0.021766806	0.023733392	0.012467325	0	-2.5499334	56.185455	0.02692036	0.018498998	0.022489067	0.033201773	0.036959432
503.5	584.5	-2.5496110916137695	56.185455322265625	0.034792837	0.030567031	0.021686504	0.02074899	0.023058463	0.010935169	0	-2.549611	56.185455	0.030661756	0.019756267	0.021686504	0.030567031	0.034792837
504.5	584.5	-2.549449920654297	56.18545150756836	0.03555767	0.03044153	0.020425178	0.02380215	0.021708502	0.010935169	0	-2.54945	56.18545	0.030458374	0.020780984	0.020425178	0.03044153	0.03555767
507.5	584.5	-2.548966646194458	56.18545150756836	0.034282856	0.029311912	0.019851785	0.02380215	0.021145977	0.010424443	0	-2.5489666	56.18545	0.03156738	0.021126417	0.019851785	0.029311912	0.034282856
422.5	585.5	-2.56266188621521	56.18540954589844	0.03644976	0.030692529	0.020654524	0.02233222	0.021821002	0.009913711	0	-2.562662	56.18541	0.027462352	0.02156613	0.020654524	0.030692529	0.03644976
424.5	585.5	-2.5623395442962646	56.18540954589844	0.034792837	0.030065022	0.019507727	0.02233222	0.022270998	0.009811564	0	-2.5623395	56.18541	0.06614064	0.022197722	0.019507727	0.030065022	0.034792837
425.5	585.5	-2.562178373336792	56.18540954589844	0.035812575	0.030065022	0.020654524	0.02233222	0.022495992	0.009811564	0	-2.5621784	56.18541	0.042675473	0.022422716	0.020654524	0.030065022	0.035812575
427.5	585.5	-2.561856269836426	56.18540954589844	0.034282856	0.030316042	0.02122786	0.02380215	0.022720981	0.011037314	0	-2.5618563	56.18541	0.03397406	0.021611873	0.02122786	0.030316042	0.034282856
429.5	585.5	-2.5615341663360596	56.18540573120117	0.03683202	0.031068988	0.021915812	0.02380215	0.023958363	0.012773749	0	-2.5615342	56.185406	0.044525065	0.019762259	0.021915812	0.031068988	0.03683202
430.5	585.5	-2.561372995376587	56.18540573120117	0.034920324	0.032323673	0.020539852	0.027532605	0.02485821	0.013386597	0	-2.561373	56.185406	0.095122084	0.022474064	0.020539852	0.032323673	0.034920324
431.5	585.5	-2.5612118244171143	56.18540573120117	0.036194902	0.032950904	0.021686504	0.027532605	0.025757995	0.013386597	0	-2.5612118	56.185406	0.08581587	0.023373848	0.021686504	0.032950904	0.036194902
432.5	585.5	-2.5610506534576416	56.18540573120117	0.039124697	0.031947307	0.021915812	0.025724059	0.026095403	0.015122965	0	-2.5610507	56.185406	0.087054476	0.019217733	0.021915812	0.031947307	0.039124697
433.5	585.5	-2.560889720916748	56.18540573120117	0.03390033	0.03144544	0.022374421	0.025724059	0.027894758	0.015122965	0	-2.5608897	56.185406	0.10981552	0.021017088	0.022374421	0.03144544	0.03390033
496.5	585.5	-2.5507400035858154	56.185367584228516	0.03785118	0.035082903	0.02902127	0.0364578	0.032167315	0.01481655	0	-2.55074	56.185368	0.05141555	0.03418285	0.02902127	0.035082903	0.03785118
497.5	585.5	-2.5505788326263428	56.185367584228516	0.0377238	0.031194475	0.026042318	0.0364578	0.029693889	0.01481655	0	-2.5505788	56.185368	0.065515235	0.03170942	0.026042318	0.031194475	0.0377238
498.5	585.5	-2.55041766166687	56.185367584228516	0.040525064	0.03395431	0.026042318	0.03148773	0.028457012	0.013795159	0	-2.5504177	56.185368	0.04430686	0.028422741	0.026042318	0.03395431	0.040525064
499.5	585.5	-2.5502564907073975	56.185367584228516	0.034282856	0.030692529	0.020769197	0.03148773	0.026545264	0.013795159	0	-2.5502565	56.185368	0.12207824	0.026510993	0.020769197	0.030692529	0.034282856
500.5	585.5	-2.550095558166504	56.18536376953125	0.03058333	0.026172776	0.020310502	0.021766806	0.026207866	0.012467325	0	-2.5500956	56.185364	0.12677495	0.020973472	0.020310502	0.026172776	0.03058333
501.5	585.5	-2.5499343872070312	56.18536376953125	0.034155354	0.028056493	0.021801163	0.021766806	0.026320333	0.012467325	0	-2.5499344	56.185364	0.09391167	0.021085938	0.021801163	0.028056493	0.034155354
505.5	585.5	-2.5492899417877197	56.18536376953125	0.03390033	0.030190535	0.021342527	0.02380215	0.022270998	0.010935169	0	-2.54929	56.185364	0.0212886	0.02134348	0.021342527	0.030190535	0.03390033
506.5	585.5	-2.549128770828247	56.18536376953125	0.033645283	0.030065022	0.019851785	0.02380215	0.021821002	0.010424443	0	-2.5491288	56.185364	0.047254253	0.021801442	0.019851785	0.030065022	0.033645283
507.5	585.5	-2.5489678382873535	56.185359954833984	0.033645283	0.029813994	0.020425178	0.02380215	0.021370986	0.010424443	0	-2.5489678	56.18536	0.022629071	0.021351427	0.020425178	0.029813994	0.033645283
422.5	586.5	-2.5626628398895264	56.18532180786133	0.034282856	0.028433155	0.020195823	0.022106059	0.02103347	0.009505122	0	-2.5626628	56.18532	0.02031678	0.021329077	0.020195823	0.028433155	0.034282856
425.5	586.5	-2.5621795654296875	56.18531799316406	0.034920324	0.02993951	0.02008115	0.022219136	0.021595996	0.009505122	0	-2.5621796	56.185318	0.036347173	0.021979552	0.02008115	0.02993951	0.034920324
426.5	586.5	-2.562018394470215	56.18531799316406	0.034665346	0.030692529	0.020425178	0.02233222	0.022158502	0.010118003	0	-2.5620184	56.185318	0.04070394	0.021540444	0.020425178	0.030692529	0.034665346
427.5	586.5	-2.561857223510742	56.18531799316406	0.03339022	0.029437441	0.019851785	0.02233222	0.022046003	0.010118003	0	-2.5618572	56.185318	0.052370742	0.021427946	0.019851785	0.029437441	0.03339022
429.5	586.5	-2.561535120010376	56.18531799316406	0.035812575	0.030567031	0.021801163	0.022784526	0.022945968	0.010526587	0	-2.5615351	56.185318	0.025583895	0.021953333	0.021801163	0.030567031	0.035812575
430.5	586.5	-2.5613739490509033	56.18531799316406	0.03606747	0.030567031	0.021113202	0.025497971	0.02384588	0.012569467	0	-2.561374	56.185318	0.060781434	0.021331916	0.021113202	0.030567031	0.03606747
431.5	586.5	-2.5612127780914307	56.1853141784668	0.03785118	0.031696368	0.022030469	0.025497971	0.023958363	0.012569467	0	-2.5612128	56.185314	0.041920908	0.021444399	0.022030469	0.031696368	0.03785118
432.5	586.5	-2.561051845550537	56.1853141784668	0.037214234	0.032574575	0.022259768	0.025724059	0.025533056	0.013693019	0	-2.5610518	56.185314	0.068489105	0.021197513	0.022259768	0.032574575	0.037214234
433.5	586.5	-2.5608906745910645	56.1853141784668	0.03568512	0.031570897	0.020654524	0.025724059	0.02564552	0.013693019	0	-2.5608907	56.185314	0.1077968	0.021309977	0.020654524	0.031570897	0.03568512
436.5	586.5	-2.5604074001312256	56.1853141784668	0.08404162	0.083501905	0.08860061	0.091201104	0.12628312	0.09024837	0	-2.5604074	56.185314	0.17536232	0.03677577	0.08860061	0.083501905	0.08404162
437.5	586.5	-2.560246229171753	56.18531036376953	0.08894159	0.10234531	0.11358074	0.091201104	0.15261203	0.09024837	0	-2.5602462	56.18531	0.1466279	0.06310468	0.11358074	0.10234531	0.08894159
496.5	586.5	-2.550740957260132	56.185279846191406	0.06513201	0.079153046	0.057038963	0.07309709	0.062151093	0.029420508	0	-2.550741	56.18528	0.042890575	0.066701256	0.057038963	0.079153046	0.06513201
497.5	586.5	-2.550579786300659	56.18527603149414	0.040015914	0.04285088	0.03177011	0.07309709	0.033628684	0.029420508	0	-2.5505798	56.185276	0.028419077	0.03817885	0.03177011	0.04285088	0.040015914
503.5	586.5	-2.5496132373809814	56.185272216796875	0.034282856	0.03420513	0.022603711	0.053496633	0.023733392	0.0153272385	0	-2.5496132	56.185272	0.024379626	0.03809346	0.022603711	0.03420513	0.034282856
425.5	587.5	-2.562180519104004	56.18523025512695	0.035940025	0.030567031	0.019622417	0.022219136	0.020695943	0.009505122	0	-2.5621805	56.18523	0.026626237	0.0210795	0.019622417	0.030567031	0.035940025
429.5	587.5	-2.5615360736846924	56.18522644042969	0.03326268	0.030692529	0.020769197	0.022784526	0.022945968	0.010526587	0	-2.561536	56.185226	0.04979441	0.021953333	0.020769197	0.030692529	0.03326268
430.5	587.5	-2.5613749027252197	56.18522644042969	0.034155354	0.030692529	0.020769197	0.025497971	0.023170948	0.012569467	0	-2.561375	56.185226	0.054659594	0.020656984	0.020769197	0.030692529	0.034155354
431.5	587.5	-2.561213970184326	56.18522644042969	0.03606747	0.031194475	0.020654524	0.025497971	0.023733392	0.012569467	0	-2.561214	56.185226	0.06936277	0.021219429	0.020654524	0.031194475	0.03606747
432.5	587.5	-2.5610527992248535	56.18522644042969	0.03644976	0.032950904	0.021113202	0.025724059	0.025083164	0.013693019	0	-2.5610528	56.185226	0.085936666	0.02074762	0.021113202	0.032950904	0.03644976
433.5	587.5	-2.560891628265381	56.18522644042969	0.036577187	0.031947307	0.021571847	0.025724059	0.025757995	0.013693019	0	-2.5608916	56.185226	0.08844627	0.021422451	0.021571847	0.031947307	0.036577187
504.5	587.5	-2.5494532585144043	56.185184478759766	0.034792837	0.032323673	0.023979325	0.028888814	0.026545264	0.012467325	0	-2.5494533	56.185184	0.050785944	0.026850209	0.023979325	0.032323673	0.034792837
507.5	587.5	-2.5489699840545654	56.1851806640625	0.035302736	0.03433053	0.022718353	0.02775865	0.024408292	0.011037314	0	-2.54897	56.18518	0.035859518	0.026376462	0.022718353	0.03433053	0.035302736
508.5	587.5	-2.5488088130950928	56.1851806640625	0.031987052	0.027679803	0.018246066	0.019165527	0.02103347	0.009811564	0	-2.5488088	56.18518	0.070963256	0.01849721	0.018246066	0.027679803	0.031987052
428.5	588.5	-2.5616981983184814	56.18513870239258	0.03683202	0.02993951	0.019737102	0.022784526	0.022158502	0.010118003	0	-2.5616982	56.18514	0.05779603	0.021892238	0.019737102	0.02993951	0.03683202
430.5	588.5	-2.5613760948181152	56.18513488769531	0.034920324	0.030190535	0.020769197	0.024932725	0.022720981	0.010526587	0	-2.561376	56.185135	0.04487873	0.023399169	0.020769197	0.030190535	0.034920324
431.5	588.5	-2.5612149238586426	56.18513488769531	0.035047807	0.031068988	0.019737102	0.024932725	0.023620905	0.010526587	0	-2.561215	56.185135	0.08957522	0.024299093	0.019737102	0.031068988	0.035047807
432.5	588.5	-2.56105375289917	56.18513488769531	0.03453786	0.032323673	0.021457188	0.024932725	0.023958363	0.0116501795	0	-2.5610538	56.185135	0.055073094	0.022639053	0.021457188	0.032323673	0.03453786
433.5	588.5	-2.5608928203582764	56.18513488769531	0.03390033	0.032323673	0.022832999	0.024932725	0.025533056	0.0116501795	0	-2.5608928	56.185135	0.055825453	0.024213746	0.022832999	0.032323673	0.03390033
441.5	588.5	-2.5596039295196533	56.18513107299805	0.07913483	0.09330424	0.09314816	0.080972165	0.15038268	0.09402253	0	-2.559604	56.18513	0.23501962	0.04620987	0.09314816	0.09330424	0.07913483
504.5	588.5	-2.5494542121887207	56.18509292602539	0.048661683	0.049481902	0.03703614	0.071408816	0.041944336	0.026765512	0	-2.5494542	56.185093	0.06214443	0.049901392	0.03703614	0.049481902	0.048661683
511.5	588.5	-2.5483264923095703	56.185089111328125	0.03339022	0.029186388	0.019622417	0.024819676	0.020920958	0.010118003	0	-2.5483265	56.18509	0.032028444	0.02223759	0.019622417	0.029186388	0.03339022
417.5	589.5	-2.5634713172912598	56.185054779052734	0.034155354	0.028182045	0.01927835	0.021540634	0.020133378	0.008687937	0	-2.5634713	56.185055	0.021694778	0.021441983	0.01927835	0.028182045	0.034155354
418.5	589.5	-2.563310384750366	56.185054779052734	0.03236978	0.028433155	0.018934269	0.022106059	0.020358408	0.00919868	0	-2.5633104	56.185055	0.036244396	0.021198802	0.018934269	0.028433155	0.03236978
430.5	589.5	-2.5613770484924316	56.1850471496582	0.033772808	0.029437441	0.020883866	0.024932725	0.022495992	0.010526587	0	-2.561377	56.185047	0.037163027	0.02317418	0.020883866	0.029437441	0.033772808
431.5	589.5	-2.561215877532959	56.1850471496582	0.035940025	0.030567031	0.020425178	0.024932725	0.021708502	0.010526587	0	-2.5612159	56.185047	0.030458374	0.022386689	0.020425178	0.030567031	0.035940025
433.5	589.5	-2.5608937740325928	56.18504333496094	0.03441036	0.031696368	0.020883866	0.024932725	0.02384588	0.0116501795	0	-2.5608938	56.185043	0.066220224	0.02252657	0.020883866	0.031696368	0.03441036
431.5	590.5	-2.5612170696258545	56.18495559692383	0.035302736	0.030190535	0.020310502	0.024706619	0.022383494	0.009709418	0	-2.561217	56.184956	0.048554644	0.024338566	0.020310502	0.030190535	0.035302736
433.5	590.5	-2.560894727706909	56.18495559692383	0.034665346	0.030567031	0.021915812	0.025045779	0.023958363	0.010935169	0	-2.5608947	56.184956	0.044525065	0.023998113	0.021915812	0.030567031	0.034665346
434.5	590.5	-2.5607335567474365	56.18495559692383	0.03453786	0.030818025	0.021457188	0.026741402	0.02350842	0.012160896	0	-2.5607336	56.184956	0.045617808	0.022687918	0.021457188	0.030818025	0.03453786
435.5	590.5	-2.560572624206543	56.18495559692383	0.034155354	0.031194475	0.021915812	0.026741402	0.023733392	0.012160896	0	-2.5605726	56.184956	0.039816253	0.02291289	0.021915812	0.031194475	0.034155354
436.5	590.5	-2.5604114532470703	56.18495178222656	0.035812575	0.03244913	0.022832999	0.026063189	0.024970684	0.012569467	0	-2.5604115	56.18495	0.044718	0.022896335	0.022832999	0.03244913	0.035812575
437.5	590.5	-2.5602502822875977	56.18495178222656	0.03555767	0.033578053	0.020425178	0.026063189	0.024633251	0.012569467	0	-2.5602503	56.18495	0.09339147	0.022558901	0.020425178	0.033578053	0.03555767
438.5	590.5	-2.560089349746704	56.18495178222656	0.037469022	0.03382889	0.021686504	0.026967464	0.025533056	0.015020827	0	-2.5600893	56.18495	0.08146099	0.019804059	0.021686504	0.03382889	0.037469022
439.5	590.5	-2.5599281787872314	56.18495178222656	0.03632233	0.03270002	0.022489067	0.026967464	0.026207866	0.015020827	0	-2.5599282	56.18495	0.076366186	0.020478869	0.022489067	0.03270002	0.03632233
445.5	590.5	-2.5589613914489746	56.1849479675293	0.086052686	0.10667435	0.10439243	0.10433815	0.15851809	0.11003448	0	-2.5589614	56.184948	0.20587103	0.04405313	0.10439243	0.10667435	0.086052686
446.5	590.5	-2.558800458908081	56.1849479675293	0.10447598	0.1377349	0.15282579	0.16643485	0.20667633	0.17444624	0	-2.5588005	56.184948	0.14979202	0.025999017	0.15282579	0.1377349	0.10447598
447.5	590.5	-2.5586392879486084	56.1849479675293	0.10385091	0.13269435	0.1446983	0.16643485	0.22553846	0.17444624	0	-2.5586393	56.184948	0.21834718	0.044861145	0.1446983	0.13269435	0.10385091
427.5	591.5	-2.5618624687194824	56.18486785888672	0.034282856	0.030190535	0.019851785	0.022784526	0.021145977	0.009709418	0	-2.5618625	56.184868	0.03156738	0.021606088	0.019851785	0.030190535	0.034282856
428.5	591.5	-2.5617012977600098	56.18486785888672	0.03568512	0.030692529	0.019966466	0.022897603	0.021145977	0.0096072685	0	-2.5617013	56.184868	0.028689872	0.021875635	0.019966466	0.030692529	0.03568512
429.5	591.5	-2.561540126800537	56.18486785888672	0.035302736	0.028558698	0.020654524	0.022897603	0.022158502	0.0096072685	0	-2.5615401	56.184868	0.03512898	0.02288816	0.020654524	0.028558698	0.035302736
430.5	591.5	-2.5613791942596436	56.18486785888672	0.035430204	0.028182045	0.021113202	0.024706619	0.022158502	0.009709418	0	-2.5613792	56.184868	0.024156656	0.024113573	0.021113202	0.028182045	0.035430204
432.5	591.5	-2.5610568523406982	56.18486404418945	0.03453786	0.02993951	0.020654524	0.025045779	0.021708502	0.010935169	0	-2.5610569	56.184864	0.024879662	0.021748252	0.020654524	0.02993951	0.03453786
433.5	591.5	-2.5608956813812256	56.18486404418945	0.035047807	0.03044153	0.020883866	0.025045779	0.023170948	0.010935169	0	-2.5608957	56.184864	0.051914472	0.023210699	0.020883866	0.03044153	0.035047807
434.5	591.5	-2.560734748840332	56.18486404418945	0.036959432	0.031319957	0.019966466	0.026741402	0.02407085	0.012160896	0	-2.5607347	56.184864	0.0932024	0.023250347	0.019966466	0.031319957	0.036959432
435.5	591.5	-2.5605735778808594	56.18486404418945	0.03708684	0.031068988	0.019851785	0.026741402	0.024183327	0.012160896	0	-2.5605736	56.184864	0.09836564	0.023362825	0.019851785	0.031068988	0.03708684
436.5	591.5	-2.5604124069213867	56.18486404418945	0.03644976	0.032198217	0.021113202	0.026063189	0.02350842	0.012569467	0	-2.5604124	56.184864	0.053678423	0.02143407	0.021113202	0.032198217	0.03644976
437.5	591.5	-2.560251474380493	56.18486404418945	0.036577187	0.03270002	0.021113202	0.026063189	0.022833476	0.012569467	0	-2.5602515	56.184864	0.039144572	0.020759126	0.021113202	0.03270002	0.036577187
438.5	591.5	-2.5600903034210205	56.18486404418945	0.037214234	0.0309435	0.02122786	0.026967464	0.024408292	0.015020827	0	-2.5600903	56.184864	0.06969105	0.018679295	0.02122786	0.0309435	0.037214234
439.5	591.5	-2.559929132461548	56.18486022949219	0.036577187	0.031696368	0.021113202	0.026967464	0.024745729	0.015020827	0	-2.5599291	56.18486	0.07921089	0.019016732	0.021113202	0.031696368	0.036577187
511.5	591.5	-2.5483295917510986	56.184818267822266	0.03632233	0.030316042	0.021686504	0.033069365	0.025195632	0.012365181	0	-2.5483296	56.18482	0.074850015	0.028933706	0.021686504	0.030316042	0.03632233
516.5	591.5	-2.5475242137908936	56.184818267822266	0.034920324	0.029562967	0.018590176	0.020070393	0.01979583	0.0088922335	0	-2.5475242	56.18482	0.03140866	0.01959772	0.018590176	0.029562967	0.034920324
429.5	592.5	-2.5615413188934326	56.184776306152344	0.032242212	0.028684245	0.020654524	0.023123747	0.021595996	0.009505122	0	-2.5615413	56.184776	0.02228309	0.022683138	0.020654524	0.028684245	0.032242212
430.5	592.5	-2.56138014793396	56.184776306152344	0.032752488	0.028056493	0.020195823	0.022897603	0.023058463	0.009300826	0	-2.5613801	56.184776	0.066181645	0.024332907	0.020195823	0.028056493	0.032752488
431.5	592.5	-2.5612189769744873	56.184776306152344	0.034155354	0.029437441	0.02008115	0.022897603	0.022720981	0.009300826	0	-2.561219	56.184776	0.061675247	0.023995426	0.02008115	0.029437441	0.034155354
432.5	592.5	-2.5610578060150146	56.184776306152344	0.035175264	0.02993951	0.020425178	0.024028273	0.021821002	0.010628733	0	-2.5610578	56.184776	0.03304023	0.021614134	0.020425178	0.02993951	0.035175264
433.5	592.5	-2.560896873474121	56.184776306152344	0.03453786	0.030065022	0.019622417	0.024028273	0.02080845	0.010628733	0	-2.5608969	56.184776	0.029334856	0.020601584	0.019622417	0.030065022	0.03453786
434.5	592.5	-2.5607357025146484	56.184776306152344	0.034792837	0.031068988	0.020425178	0.024593567	0.021933502	0.011854466	0	-2.5607357	56.184776	0.03560837	0.019987226	0.020425178	0.031068988	0.034792837
435.5	592.5	-2.560574531555176	56.18477249145508	0.035175264	0.031947307	0.021342527	0.024593567	0.023058463	0.011854466	0	-2.5605745	56.184772	0.03864634	0.021112187	0.021342527	0.031947307	0.035175264
436.5	592.5	-2.5604135990142822	56.18477249145508	0.03555767	0.03144544	0.021915812	0.024819676	0.022833476	0.0116501795	0	-2.5604136	56.184772	0.02050678	0.021426238	0.021915812	0.03144544	0.03555767
437.5	592.5	-2.5602524280548096	56.18477249145508	0.034920324	0.030818025	0.021571847	0.024819676	0.022833476	0.0116501795	0	-2.5602524	56.184772	0.028411666	0.021426238	0.021571847	0.030818025	0.034920324
438.5	592.5	-2.560091257095337	56.18477249145508	0.035940025	0.030065022	0.020539852	0.024819676	0.022945968	0.013080175	0	-2.5600913	56.184772	0.055331063	0.018996516	0.020539852	0.030065022	0.035940025
439.5	592.5	-2.5599300861358643	56.18477249145508	0.035302736	0.031319957	0.020654524	0.024819676	0.02485821	0.013080175	0	-2.55993	56.184772	0.092362866	0.020908758	0.020654524	0.031319957	0.035302736
509.5	592.5	-2.5486528873443604	56.184730529785156	0.04713748	0.044728454	0.037379462	0.06566667	0.049132288	0.024621006	0	-2.548653	56.18473	0.13585235	0.056435686	0.037379462	0.044728454	0.04713748
511.5	592.5	-2.548330783843994	56.184730529785156	0.038233276	0.03270002	0.023864703	0.030809809	0.026545264	0.011752323	0	-2.5483308	56.18473	0.05317521	0.029615428	0.023864703	0.03270002	0.038233276
413.5	593.5	-2.564119815826416	56.184696197509766	0.03402784	0.028809782	0.018590176	0.019165527	0.019570794	0.00787074	0	-2.5641198	56.184696	0.02569687	0.020484887	0.018590176	0.028809782	0.03402784
430.5	593.5	-2.5613811016082764	56.184688568115234	0.03568512	0.029186388	0.020195823	0.022897603	0.021933502	0.009300826	0	-2.561381	56.18469	0.04124629	0.023207946	0.020195823	0.029186388	0.03568512
431.5	593.5	-2.5612199306488037	56.18468475341797	0.035940025	0.02968849	0.021113202	0.022897603	0.022158502	0.009300826	0	-2.56122	56.184685	0.024156656	0.023432946	0.021113202	0.02968849	0.035940025
433.5	593.5	-2.5608978271484375	56.18468475341797	0.034920324	0.029437441	0.020310502	0.024028273	0.021258483	0.010628733	0	-2.5608978	56.184685	0.022804989	0.021051615	0.020310502	0.029437441	0.034920324
434.5	593.5	-2.560736656188965	56.18468475341797	0.032880038	0.02968849	0.021457188	0.024593567	0.022833476	0.011854466	0	-2.5607367	56.184685	0.031073999	0.0208872	0.021457188	0.02968849	0.032880038
435.5	593.5	-2.5605757236480713	56.18468475341797	0.03339022	0.030065022	0.021915812	0.024593567	0.02328344	0.011854466	0	-2.5605757	56.184685	0.030257769	0.021337165	0.021915812	0.030065022	0.03339022
438.5	593.5	-2.5600922107696533	56.1846809387207	0.035047807	0.030818025	0.019737102	0.024819676	0.023620905	0.013080175	0	-2.5600922	56.18468	0.08957522	0.019671453	0.019737102	0.030818025	0.035047807
439.5	593.5	-2.5599312782287598	56.1846809387207	0.03441036	0.032574575	0.021113202	0.024819676	0.023620905	0.013080175	0	-2.5599313	56.18468	0.056057975	0.019671453	0.021113202	0.032574575	0.03441036
509.5	593.5	-2.548654079437256	56.18464279174805	0.03836064	0.034581337	0.026500687	0.06566667	0.03261698	0.024621006	0	-2.548654	56.184643	0.103459656	0.03992038	0.026500687	0.034581337	0.03836064
511.5	593.5	-2.5483317375183105	56.18463897705078	0.038233276	0.033327203	0.023291545	0.030809809	0.02542058	0.011752323	0	-2.5483317	56.18464	0.04370647	0.028490745	0.023291545	0.033327203	0.038233276
512.5	593.5	-2.548170566558838	56.18463897705078	0.03606747	0.031696368	0.022718353	0.023915216	0.02429581	0.011139458	0	-2.5481706	56.18464	0.03355281	0.023093054	0.022718353	0.031696368	0.03606747
515.5	593.5	-2.547687292098999	56.18463897705078	0.03632233	0.03044153	0.020310502	0.02346295	0.021708502	0.009300826	0	-2.5476873	56.18464	0.033270635	0.02342266	0.020310502	0.03044153	0.03632233
516.5	593.5	-2.5475263595581055	56.18463897705078	0.035175264	0.030190535	0.018590176	0.02074899	0.02047092	0.008483638	0	-2.5475264	56.18464	0.04814874	0.021527	0.018590176	0.030190535	0.035175264
429.5	594.5	-2.5615432262420654	56.18459701538086	0.036577187	0.029437441	0.02008115	0.022784526	0.021595996	0.0094029745	0	-2.5615432	56.184597	0.036347173	0.022600895	0.02008115	0.029437441	0.036577187
432.5	594.5	-2.5610599517822266	56.18459701538086	0.03644976	0.028935323	0.019851785	0.02380215	0.021708502	0.01022015	0	-2.56106	56.184597	0.044675253	0.022052128	0.019851785	0.028935323	0.03644976
433.5	594.5	-2.560898780822754	56.18459701538086	0.035940025	0.029311912	0.019622417	0.02380215	0.022608487	0.01022015	0	-2.5608988	56.184597	0.07070816	0.022952113	0.019622417	0.029311912	0.035940025
436.5	594.5	-2.560415506362915	56.184593200683594	0.03644976	0.031194475	0.020654524	0.023689082	0.022720981	0.010833024	0	-2.5604155	56.184593	0.04764112	0.021887114	0.020654524	0.031194475	0.03644976
437.5	594.5	-2.5602543354034424	56.184593200683594	0.03632233	0.031319957	0.020654524	0.023689082	0.023170948	0.010833024	0	-2.5602543	56.184593	0.057419218	0.02233708	0.020654524	0.031319957	0.03632233
438.5	594.5	-2.560093402862549	56.184593200683594	0.03632233	0.030190535	0.020425178	0.024480509	0.023395933	0.011854466	0	-2.5600934	56.184593	0.06779278	0.021361722	0.020425178	0.030190535	0.03632233
439.5	594.5	-2.559932231903076	56.184593200683594	0.035047807	0.032072764	0.021457188	0.024480509	0.023395933	0.011854466	0	-2.5599322	56.184593	0.043224312	0.021361722	0.021457188	0.032072764	0.035047807
